iter	Passed	Remaining
7332	36853	33506
7333	36858	33501
7334	36863	33496
7335	36868	33491
7336	36873	33486
7337	36878	33481
7338	36883	33476
7339	36888	33471
7340	36893	33466
7341	36898	33461
7342	36903	33456
7343	36908	33451
7344	36913	33445
7345	36918	33440
7346	36922	33435
7347	36927	33429
7348	36931	33424
7349	36936	33419
7350	36941	33413
7351	36946	33408
7352	36951	33403
7353	36956	33398
7354	36960	33392
7355	36965	33387
7356	36969	33381
7357	36974	33376
7358	36978	33370
7359	36983	33365
7360	36988	33360
7361	36993	33355
7362	36998	33350
7363	37003	33345
7364	37008	33340
7365	37013	33335
7366	37017	33329
7367	37022	33324
7368	37026	33318
7369	37031	33312
7370	37035	33307
7371	37039	33301
7372	37043	33295
7373	37048	33290
7374	37053	33285
7375	37058	33280
7376	37063	33274
7377	37067	33269
7378	37071	33263
7379	37076	33257
7380	37080	33252
7381	37085	33247
7382	37090	33242
7383	37095	33237
7384	37099	33231
7385	37104	33226
7386	37109	33221
7387	37114	33216
7388	37119	33210
7389	37123	33205
7390	37128	33200
7391	37132	33194
7392	37137	33188
7393	37141	33183
7394	37146	33178
7395	37151	33172
7396	37155	33167
7397	37160	33162
7398	37166	33157
7399	37170	33152
7400	37175	33146
7401	37180	33141
7402	37184	33136
7403	37189	33130
7404	37194	33125
7405	37198	33120
7406	37203	33115
7407	37208	33110
7408	37213	33104
7409	37218	33099
7410	37223	33094
7411	37227	33089
7412	37232	33083
7413	37237	33078
7414	37242	33073
7415	37247	33068
7416	37252	33063
7417	37257	33058
7418	37261	33053
7419	37266	33047
7420	37271	33042
7421	37276	33037
7422	37281	33032
7423	37286	33027
7424	37291	33022
7425	37295	33016
7426	37300	33011
7427	37304	33005
7428	37309	33000
7429	37313	32994
7430	37319	32990
7431	37323	32984
7432	37328	32979
7433	37333	32974
7434	37337	32968
7435	37342	32963
7436	37346	32957
7437	37351	32952
7438	37356	32947
7439	37361	32942
7440	37366	32937
7441	37371	32932
7442	37376	32927
7443	37381	32921
7444	37385	32916
7445	37390	32911
7446	37393	32904
7447	37399	32900
7448	37404	32895
7449	37409	32890
7450	37414	32884
7451	37418	32879
7452	37423	32874
7453	37428	32869
7454	37433	32864
7455	37438	32859
7456	37442	32853
7457	37447	32847
7458	37451	32842
7459	37457	32837
7460	37461	32832
7461	37466	32826
7462	37470	32821
7463	37475	32816
7464	37479	32810
7465	37484	32805
7466	37489	32800
7467	37494	32795
7468	37499	32789
7469	37503	32784
7470	37508	32779
7471	37513	32774
7472	37518	32768
7473	37523	32763
7474	37528	32758
7475	37532	32753
7476	37537	32748
7477	37542	32743
7478	37547	32738
7479	37552	32732
7480	37557	32727
7481	37562	32722
7482	37567	32717
7483	37572	32712
7484	37577	32707
7485	37582	32702
7486	37587	32697
7487	37591	32691
7488	37596	32686
7489	37601	32681
7490	37605	32676
7491	37611	32671
7492	37616	32666
7493	37621	32661
7494	37626	32656
7495	37630	32650
7496	37635	32645
7497	37639	32639
7498	37644	32634
7499	37649	32629
7500	37653	32623
7501	37657	32617
7502	37662	32613
7503	37667	32607
7504	37671	32602
7505	37676	32596
7506	37681	32591
7507	37685	32586
7508	37690	32580
7509	37695	32575
7510	37700	32570
7511	37704	32565
7512	37709	32559
7513	37713	32553
7514	37718	32548
7515	37723	32543
7516	37728	32538
7517	37732	32532
7518	37737	32528
7519	37742	32522
7520	37746	32517
7521	37751	32511
7522	37756	32506
7523	37760	32501
7524	37765	32496
7525	37770	32491
7526	37775	32486
7527	37780	32481
7528	37785	32476
7529	37790	32470
7530	37795	32465
7531	37800	32460
7532	37806	32456
7533	37811	32451
7534	37815	32445
7535	37820	32440
7536	37825	32435
7537	37830	32430
7538	37834	32424
7539	37840	32420
7540	37844	32414
7541	37849	32409
7542	37854	32404
7543	37859	32399
7544	37864	32393
7545	37868	32388
7546	37872	32382
7547	37877	32377
7548	37881	32371
7549	37886	32367
7550	37891	32361
7551	37896	32356
7552	37901	32351
7553	37906	32346
7554	37911	32341
7555	37916	32336
7556	37920	32330
7557	37925	32325
7558	37930	32320
7559	37934	32314
7560	37939	32309
7561	37944	32304
7562	37949	32299
7563	37953	32293
7564	37958	32288
7565	37962	32282
7566	37966	32276
7567	37971	32271
7568	37975	32266
7569	37980	32260
7570	37985	32255
7571	37990	32250
7572	37995	32245
7573	37999	32240
7574	38004	32234
7575	38008	32229
7576	38013	32223
7577	38017	32218
7578	38022	32213
7579	38027	32207
7580	38031	32202
7581	38036	32197
7582	38040	32191
7583	38045	32186
7584	38050	32180
7585	38055	32175
7586	38059	32170
7587	38063	32164
7588	38068	32158
7589	38072	32153
7590	38077	32148
7591	38081	32142
7592	38086	32137
7593	38090	32131
7594	38095	32126
7595	38100	32121
7596	38105	32116
7597	38110	32111
7598	38114	32105
7599	38119	32100
7600	38124	32095
7601	38129	32090
7602	38133	32085
7603	38139	32080
7604	38143	32075
7605	38148	32069
7606	38152	32063
7607	38157	32058
7608	38161	32052
7609	38166	32047
7610	38170	32041
7611	38173	32035
7612	38178	32030
7613	38183	32024
7614	38187	32019
7615	38192	32014
7616	38197	32009
7617	38201	32003
7618	38205	31997
7619	38210	31992
7620	38216	31987
7621	38220	31982
7622	38225	31977
7623	38231	31972
7624	38235	31967
7625	38240	31962
7626	38245	31957
7627	38249	31951
7628	38254	31946
7629	38259	31941
7630	38263	31935
7631	38267	31930
7632	38273	31925
7633	38277	31919
7634	38282	31914
7635	38287	31909
7636	38292	31904
7637	38296	31899
7638	38302	31894
7639	38307	31889
7640	38312	31884
7641	38317	31879
7642	38321	31873
7643	38326	31868
7644	38330	31862
7645	38335	31857
7646	38339	31851
7647	38344	31846
7648	38349	31841
7649	38354	31836
7650	38359	31831
7651	38364	31826
7652	38369	31821
7653	38374	31816
7654	38379	31811
7655	38383	31806
7656	38388	31800
7657	38393	31795
7658	38398	31790
7659	38402	31785
7660	38407	31779
7661	38412	31774
7662	38417	31769
7663	38422	31764
7664	38427	31759
7665	38432	31754
7666	38437	31749
7667	38442	31744
7668	38446	31739
7669	38451	31734
7670	38456	31728
7671	38461	31723
7672	38466	31718
7673	38471	31713
7674	38476	31708
7675	38480	31702
7676	38486	31698
7677	38491	31693
7678	38495	31687
7679	38500	31682
7680	38505	31677
7681	38510	31672
7682	38514	31666
7683	38519	31661
7684	38523	31656
7685	38528	31650
7686	38532	31645
7687	38537	31640
7688	38541	31634
7689	38546	31629
7690	38549	31622
7691	38554	31617
7692	38559	31612
7693	38564	31607
7694	38568	31601
7695	38573	31596
7696	38577	31590
7697	38582	31585
7698	38587	31580
7699	38591	31575
7700	38596	31570
7701	38601	31564
7702	38606	31559
7703	38610	31554
7704	38615	31549
7705	38620	31543
7706	38624	31538
7707	38630	31533
7708	38635	31528
7709	38640	31523
7710	38645	31518
7711	38649	31513
7712	38654	31507
7713	38658	31502
7714	38663	31497
7715	38667	31491
7716	38671	31485
7717	38676	31480
7718	38681	31475
7719	38685	31469
7720	38690	31464
7721	38696	31460
7722	38700	31454
7723	38704	31449
7724	38709	31443
7725	38714	31438
7726	38719	31433
7727	38724	31428
7728	38730	31424
7729	38734	31418
7730	38739	31413
7731	38744	31408
7732	38749	31403
7733	38753	31397
7734	38759	31393
7735	38764	31388
7736	38768	31382
7737	38773	31377
7738	38778	31372
7739	38782	31366
7740	38787	31361
7741	38792	31356
7742	38797	31351
7743	38802	31346
7744	38807	31341
7745	38812	31336
7746	38816	31331
7747	38821	31326
7748	38827	31321
7749	38832	31316
7750	38837	31311
7751	38842	31306
7752	38847	31301
7753	38851	31295
7754	38856	31290
7755	38861	31285
7756	38865	31280
7757	38870	31275
7758	38875	31269
7759	38880	31264
7760	38885	31259
7761	38889	31253
7762	38893	31248
7763	38898	31242
7764	38902	31237
7765	38907	31232
7766	38911	31226
7767	38916	31221
7768	38920	31215
7769	38925	31210
7770	38929	31204
7771	38934	31199
7772	38939	31194
7773	38944	31189
7774	38948	31184
7775	38953	31179
7776	38958	31173
7777	38963	31168
7778	38968	31163
7779	38973	31158
7780	38978	31153
7781	38982	31148
7782	38986	31142
7783	38990	31136
7784	38995	31130
7785	38999	31125
7786	39004	31120
7787	39008	31114
7788	39014	31110
7789	39018	31104
7790	39023	31099
7791	39027	31094
7792	39032	31089
7793	39037	31083
7794	39042	31078
7795	39047	31073
7796	39051	31068
7797	39056	31062
7798	39060	31057
7799	39065	31052
7800	39069	31046
7801	39074	31041
7802	39079	31035
7803	39083	31030
7804	39088	31025
7805	39092	31019
7806	39096	31013
7807	39101	31008
7808	39105	31003
7809	39110	30998
7810	39115	30993
7811	39120	30987
7812	39124	30982
7813	39129	30976
7814	39133	30970
7815	39137	30965
7816	39142	30960
7817	39146	30954
7818	39150	30949
7819	39155	30943
7820	39159	30938
7821	39163	30932
7822	39169	30927
7823	39173	30922
7824	39179	30917
7825	39183	30912
7826	39188	30906
7827	39192	30901
7828	39197	30896
7829	39202	30891
7830	39207	30886
7831	39212	30881
7832	39217	30876
7833	39221	30870
7834	39226	30865
7835	39230	30859
7836	39235	30854
7837	39239	30849
7838	39244	30843
7839	39249	30838
7840	39253	30833
7841	39258	30828
7842	39263	30823
7843	39268	30817
7844	39272	30812
7845	39276	30806
7846	39281	30801
7847	39286	30796
7848	39291	30791
7849	39295	30785
7850	39300	30780
7851	39305	30775
7852	39310	30770
7853	39314	30764
7854	39319	30759
7855	39324	30754
7856	39329	30749
7857	39334	30744
7858	39338	30739
7859	39343	30733
7860	39348	30729
7861	39353	30723
7862	39358	30718
7863	39362	30713
7864	39367	30707
7865	39372	30703
7866	39376	30697
7867	39380	30691
7868	39385	30686
7869	39390	30681
7870	39395	30676
7871	39400	30671
7872	39404	30666
7873	39409	30660
7874	39414	30655
7875	39419	30650
7876	39423	30645
7877	39428	30640
7878	39433	30635
7879	39438	30630
7880	39443	30624
7881	39448	30619
7882	39452	30614
7883	39456	30608
7884	39461	30603
7885	39466	30597
7886	39470	30592
7887	39475	30587
7888	39479	30582
7889	39485	30577
7890	39489	30571
7891	39494	30566
7892	39499	30561
7893	39504	30556
7894	39509	30551
7895	39514	30546
7896	39518	30541
7897	39523	30536
7898	39528	30530
7899	39533	30525
7900	39537	30520
7901	39542	30515
7902	39547	30509
7903	39552	30504
7904	39556	30499
7905	39561	30494
7906	39566	30489
7907	39570	30483
7908	39575	30478
7909	39580	30473
7910	39584	30467
7911	39589	30462
7912	39594	30457
7913	39598	30452
7914	39603	30446
7915	39608	30441
7916	39612	30436
7917	39617	30431
7918	39622	30425
7919	39626	30420
7920	39631	30414
7921	39635	30409
7922	39640	30404
7923	39645	30399
7924	39649	30394
7925	39655	30389
7926	39659	30383
7927	39664	30378
7928	39669	30373
7929	39673	30368
7930	39678	30362
7931	39683	30357
7932	39687	30352
7933	39692	30347
7934	39697	30341
7935	39701	30336
7936	39706	30331
7937	39710	30325
7938	39716	30321
7939	39720	30315
7940	39725	30310
7941	39730	30305
7942	39735	30300
7943	39739	30295
7944	39744	30290
7945	39749	30284
7946	39754	30279
7947	39759	30274
7948	39764	30269
7949	39768	30264
7950	39772	30258
7951	39776	30252
7952	39781	30247
7953	39786	30242
7954	39791	30237
7955	39795	30232
7956	39800	30226
7957	39805	30221
7958	39810	30216
7959	39815	30211
7960	39819	30206
7961	39823	30200
7962	39828	30195
7963	39832	30189
7964	39837	30184
7965	39842	30179
7966	39847	30174
7967	39851	30168
7968	39855	30163
7969	39860	30157
7970	39864	30152
7971	39869	30147
7972	39874	30142
7973	39878	30136
7974	39882	30130
7975	39886	30125
7976	39891	30119
7977	39895	30114
7978	39899	30108
7979	39903	30102
7980	39907	30097
7981	39911	30091
7982	39916	30085
7983	39921	30081
7984	39925	30075
7985	39930	30070
7986	39934	30064
7987	39939	30059
7988	39943	30053
7989	39948	30048
7990	39953	30043
7991	39957	30037
7992	39962	30032
7993	39966	30027
7994	39971	30022
7995	39977	30018
7996	39982	30012
7997	39986	30007
7998	39991	30002
7999	39996	29997
8000	40000	29991
8001	40005	29986
8002	40010	29981
8003	40014	29975
8004	40019	29970
8005	40023	29965
8006	40027	29959
8007	40031	29953
8008	40035	29948
8009	40040	29942
8010	40045	29937
8011	40049	29932
8012	40054	29926
8013	40059	29921
8014	40064	29917
8015	40069	29911
8016	40074	29907
8017	40079	29902
8018	40084	29896
8019	40088	29891
8020	40093	29886
8021	40097	29880
8022	40102	29875
8023	40106	29869
8024	40110	29864
8025	40115	29859
8026	40120	29854
8027	40124	29848
8028	40129	29843
8029	40134	29838
8030	40139	29833
8031	40143	29828
8032	40148	29822
8033	40153	29817
8034	40157	29812
8035	40161	29806
8036	40166	29801
8037	40171	29795
8038	40175	29790
8039	40180	29785
8040	40184	29779
8041	40189	29774
8042	40193	29769
8043	40199	29764
8044	40203	29759
8045	40208	29753
8046	40212	29748
8047	40217	29743
8048	40222	29738
8049	40226	29732
8050	40230	29727
8051	40235	29721
8052	40239	29716
8053	40244	29710
8054	40249	29706
8055	40254	29701
8056	40259	29696
8057	40264	29691
8058	40268	29685
8059	40273	29680
8060	40278	29675
8061	40283	29670
8062	40288	29665
8063	40293	29660
8064	40297	29655
8065	40303	29650
8066	40307	29645
8067	40311	29639
8068	40316	29633
8069	40321	29628
8070	40325	29623
8071	40330	29618
8072	40334	29612
8073	40339	29607
8074	40343	29602
8075	40348	29597
8076	40352	29591
8077	40356	29585
8078	40360	29580
8079	40364	29573
8080	40369	29568
8081	40373	29563
8082	40377	29557
8083	40381	29552
8084	40385	29546
8085	40390	29541
8086	40395	29535
8087	40399	29530
8088	40404	29525
8089	40407	29519
8090	40412	29513
8091	40416	29508
8092	40421	29503
8093	40426	29498
8094	40432	29493
8095	40437	29488
8096	40441	29483
8097	40445	29477
8098	40450	29472
8099	40455	29467
8100	40458	29461
8101	40463	29456
8102	40468	29450
8103	40473	29445
8104	40477	29440
8105	40482	29435
8106	40486	29429
8107	40491	29424
8108	40495	29419
8109	40499	29413
8110	40504	29408
8111	40508	29402
8112	40513	29397
8113	40518	29392
8114	40522	29387
8115	40527	29381
8116	40531	29376
8117	40536	29371
8118	40541	29365
8119	40545	29360
8120	40550	29355
8121	40555	29350
8122	40560	29345
8123	40565	29340
8124	40569	29335
8125	40574	29329
8126	40578	29324
8127	40582	29318
8128	40588	29313
8129	40592	29308
8130	40597	29303
8131	40602	29298
8132	40607	29293
8133	40612	29288
8134	40616	29283
8135	40621	29277
8136	40626	29272
8137	40631	29267
8138	40636	29262
8139	40641	29257
8140	40645	29252
8141	40650	29246
8142	40654	29241
8143	40659	29236
8144	40664	29231
8145	40669	29226
8146	40674	29221
8147	40678	29215
8148	40683	29210
8149	40687	29205
8150	40692	29200
8151	40697	29194
8152	40702	29190
8153	40706	29184
8154	40710	29178
8155	40715	29173
8156	40719	29168
8157	40725	29163
8158	40729	29158
8159	40734	29153
8160	40739	29148
8161	40744	29142
8162	40749	29137
8163	40753	29132
8164	40758	29127
8165	40762	29122
8166	40767	29116
8167	40772	29111
8168	40777	29106
8169	40781	29101
8170	40786	29096
8171	40791	29091
8172	40796	29086
8173	40801	29080
8174	40806	29076
8175	40811	29071
8176	40816	29066
8177	40821	29061
8178	40826	29056
8179	40830	29050
8180	40836	29045
8181	40840	29040
8182	40845	29035
8183	40850	29030
8184	40855	29025
8185	40862	29021
8186	40866	29016
8187	40872	29011
8188	40877	29007
8189	40881	29001
8190	40886	28996
8191	40891	28991
8192	40896	28986
8193	40901	28981
8194	40906	28976
8195	40911	28971
8196	40915	28965
8197	40920	28960
8198	40925	28955
8199	40930	28950
8200	40935	28945
8201	40940	28940
8202	40944	28935
8203	40948	28929
8204	40953	28924
8205	40958	28919
8206	40962	28914
8207	40967	28908
8208	40972	28903
8209	40976	28897
8210	40981	28892
8211	40985	28887
8212	40989	28881
8213	40993	28876
8214	40997	28870
8215	41001	28864
8216	41005	28859
8217	41010	28853
8218	41014	28848
8219	41018	28842
8220	41023	28837
8221	41028	28832
8222	41032	28827
8223	41038	28822
8224	41042	28817
8225	41047	28812
8226	41052	28807
8227	41057	28801
8228	41061	28796
8229	41066	28791
8230	41071	28786
8231	41076	28781
8232	41081	28776
8233	41085	28770
8234	41089	28765
8235	41094	28760
8236	41099	28754
8237	41104	28749
8238	41109	28744
8239	41113	28739
8240	41118	28734
8241	41123	28729
8242	41127	28724
8243	41133	28719
8244	41137	28714
8245	41142	28708
8246	41146	28703
8247	41151	28698
8248	41157	28693
8249	41161	28688
8250	41165	28682
8251	41170	28677
8252	41174	28672
8253	41179	28667
8254	41184	28661
8255	41188	28656
8256	41192	28650
8257	41196	28644
8258	41201	28639
8259	41205	28634
8260	41210	28629
8261	41215	28624
8262	41220	28619
8263	41224	28614
8264	41229	28609
8265	41234	28603
8266	41238	28598
8267	41243	28593
8268	41248	28588
8269	41253	28582
8270	41257	28577
8271	41261	28572
8272	41266	28566
8273	41271	28561
8274	41275	28556
8275	41280	28551
8276	41285	28546
8277	41290	28541
8278	41295	28536
8279	41300	28531
8280	41304	28525
8281	41309	28520
8282	41314	28515
8283	41319	28510
8284	41324	28505
8285	41328	28500
8286	41332	28494
8287	41337	28489
8288	41342	28484
8289	41346	28479
8290	41351	28473
8291	41356	28468
8292	41360	28463
8293	41365	28458
8294	41370	28452
8295	41374	28447
8296	41379	28442
8297	41383	28436
8298	41387	28431
8299	41392	28425
8300	41396	28420
8301	41401	28415
8302	41405	28409
8303	41409	28403
8304	41413	28398
8305	41418	28393
8306	41422	28388
8307	41428	28383
8308	41433	28378
8309	41438	28373
8310	41442	28368
8311	41448	28363
8312	41453	28358
8313	41457	28352
8314	41462	28347
8315	41466	28342
8316	41471	28337
8317	41476	28332
8318	41480	28327
8319	41485	28321
8320	41490	28316
8321	41495	28311
8322	41500	28306
8323	41505	28301
8324	41509	28296
8325	41514	28291
8326	41519	28285
8327	41523	28280
8328	41528	28275
8329	41532	28270
8330	41536	28264
8331	41541	28259
8332	41546	28254
8333	41551	28249
8334	41556	28244
8335	41560	28238
8336	41564	28233
8337	41569	28228
8338	41574	28223
8339	41579	28218
8340	41584	28213
8341	41588	28207
8342	41593	28202
8343	41598	28197
8344	41602	28192
8345	41607	28186
8346	41612	28181
8347	41616	28176
8348	41621	28171
8349	41625	28165
8350	41630	28160
8351	41635	28155
8352	41639	28150
8353	41644	28145
8354	41649	28139
8355	41653	28134
8356	41658	28129
8357	41663	28124
8358	41668	28119
8359	41673	28114
8360	41677	28109
8361	41682	28104
8362	41687	28099
8363	41692	28093
8364	41697	28089
8365	41702	28084
8366	41707	28079
8367	41712	28074
8368	41717	28069
8369	41721	28063
8370	41726	28058
8371	41731	28053
8372	41735	28047
8373	41738	28041
8374	41743	28036
8375	41748	28031
8376	41753	28026
8377	41758	28021
8378	41763	28016
8379	41768	28011
8380	41773	28006
8381	41778	28001
8382	41781	27995
8383	41786	27990
8384	41791	27985
8385	41796	27980
8386	41801	27975
8387	41806	27970
8388	41811	27965
8389	41816	27960
8390	41821	27955
8391	41825	27950
8392	41830	27944
8393	41834	27939
8394	41839	27934
8395	41844	27929
8396	41848	27923
8397	41853	27918
8398	41857	27913
8399	41861	27907
8400	41867	27903
8401	41871	27897
8402	41876	27892
8403	41880	27887
8404	41884	27881
8405	41889	27876
8406	41894	27871
8407	41899	27866
8408	41904	27861
8409	41909	27856
8410	41914	27851
8411	41918	27846
8412	41923	27841
8413	41928	27835
8414	41933	27831
8415	41938	27826
8416	41943	27821
8417	41948	27815
8418	41953	27811
8419	41958	27805
8420	41963	27801
8421	41968	27796
8422	41973	27791
8423	41978	27786
8424	41983	27781
8425	41987	27775
8426	41992	27770
8427	41996	27765
8428	42001	27760
8429	42006	27755
8430	42011	27749
8431	42016	27745
8432	42021	27740
8433	42025	27734
8434	42030	27729
8435	42035	27724
8436	42040	27719
8437	42044	27714
8438	42048	27708
8439	42053	27703
8440	42058	27698
8441	42062	27692
8442	42067	27687
8443	42071	27682
8444	42075	27676
8445	42081	27672
8446	42085	27666
8447	42090	27661
8448	42095	27656
8449	42100	27651
8450	42104	27646
8451	42109	27641
8452	42114	27636
8453	42118	27630
8454	42123	27625
8455	42127	27620
8456	42132	27614
8457	42137	27609
8458	42141	27604
8459	42146	27599
8460	42151	27594
8461	42156	27589
8462	42161	27584
8463	42165	27578
8464	42169	27573
8465	42174	27568
8466	42178	27562
8467	42182	27557
8468	42187	27551
8469	42191	27546
8470	42196	27541
8471	42201	27536
8472	42205	27531
8473	42209	27525
8474	42214	27520
8475	42218	27514
8476	42223	27509
8477	42227	27504
8478	42232	27499
8479	42237	27494
8480	42242	27489
8481	42247	27484
8482	42251	27478
8483	42255	27473
8484	42260	27468
8485	42264	27462
8486	42269	27457
8487	42273	27451
8488	42278	27446
8489	42283	27441
8490	42287	27436
8491	42292	27431
8492	42297	27426
8493	42302	27421
8494	42307	27416
8495	42311	27411
8496	42316	27406
8497	42321	27400
8498	42326	27395
8499	42330	27390
8500	42335	27385
8501	42340	27380
8502	42345	27375
8503	42349	27370
8504	42355	27365
8505	42359	27360
8506	42364	27354
8507	42369	27349
8508	42373	27344
8509	42378	27339
8510	42384	27334
8511	42388	27329
8512	42393	27324
8513	42396	27318
8514	42400	27312
8515	42405	27307
8516	42410	27302
8517	42415	27297
8518	42419	27292
8519	42424	27287
8520	42429	27281
8521	42434	27276
8522	42438	27271
8523	42443	27266
8524	42448	27261
8525	42452	27256
8526	42456	27250
8527	42461	27245
8528	42465	27240
8529	42469	27234
8530	42474	27229
8531	42478	27223
8532	42483	27218
8533	42488	27213
8534	42493	27208
8535	42497	27203
8536	42501	27197
8537	42507	27192
8538	42511	27187
8539	42516	27182
8540	42521	27177
8541	42526	27172
8542	42531	27167
8543	42535	27162
8544	42539	27156
8545	42543	27151
8546	42548	27146
8547	42553	27141
8548	42558	27136
8549	42563	27131
8550	42567	27125
8551	42572	27120
8552	42577	27115
8553	42582	27110
8554	42586	27105
8555	42591	27099
8556	42595	27094
8557	42600	27089
8558	42604	27083
8559	42608	27078
8560	42613	27073
8561	42618	27068
8562	42623	27063
8563	42627	27058
8564	42632	27052
8565	42637	27048
8566	42642	27042
8567	42647	27037
8568	42652	27032
8569	42656	27027
8570	42661	27022
8571	42666	27017
8572	42670	27011
8573	42675	27006
8574	42680	27002
8575	42685	26996
8576	42690	26991
8577	42694	26986
8578	42698	26980
8579	42702	26975
8580	42707	26970
8581	42711	26964
8582	42716	26959
8583	42720	26954
8584	42725	26949
8585	42730	26944
8586	42735	26938
8587	42739	26933
8588	42744	26928
8589	42749	26923
8590	42753	26918
8591	42758	26913
8592	42762	26907
8593	42767	26902
8594	42771	26897
8595	42776	26891
8596	42780	26886
8597	42785	26881
8598	42790	26876
8599	42794	26870
8600	42799	26865
8601	42804	26860
8602	42808	26855
8603	42813	26850
8604	42818	26845
8605	42822	26839
8606	42827	26835
8607	42832	26830
8608	42837	26825
8609	42842	26820
8610	42847	26815
8611	42852	26810
8612	42857	26805
8613	42861	26799
8614	42866	26794
8615	42871	26789
8616	42876	26784
8617	42881	26779
8618	42886	26774
8619	42891	26769
8620	42896	26764
8621	42900	26759
8622	42904	26753
8623	42908	26748
8624	42913	26742
8625	42917	26737
8626	42922	26732
8627	42927	26727
8628	42932	26722
8629	42936	26717
8630	42941	26712
8631	42945	26706
8632	42950	26701
8633	42954	26696
8634	42959	26690
8635	42963	26685
8636	42968	26680
8637	42973	26675
8638	42978	26670
8639	42982	26665
8640	42987	26659
8641	42991	26654
8642	42995	26648
8643	43000	26643
8644	43004	26638
8645	43009	26633
8646	43015	26628
8647	43019	26623
8648	43023	26618
8649	43028	26612
8650	43032	26607
8651	43037	26602
8652	43041	26597
8653	43045	26591
8654	43050	26586
8655	43054	26580
8656	43059	26575
8657	43064	26570
8658	43069	26565
8659	43073	26560
8660	43078	26555
8661	43082	26550
8662	43087	26544
8663	43092	26539
8664	43097	26535
8665	43102	26529
8666	43107	26524
8667	43112	26519
8668	43117	26514
8669	43121	26509
8670	43126	26504
8671	43131	26499
8672	43136	26494
8673	43140	26489
8674	43145	26484
8675	43150	26479
8676	43155	26474
8677	43159	26468
8678	43164	26463
8679	43169	26458
8680	43174	26453
8681	43179	26448
8682	43184	26443
8683	43188	26438
8684	43193	26433
8685	43198	26428
8686	43202	26423
8687	43207	26418
8688	43212	26412
8689	43216	26407
8690	43220	26402
8691	43224	26396
8692	43228	26390
8693	43233	26385
8694	43238	26380
8695	43241	26374
8696	43246	26369
8697	43251	26364
8698	43255	26359
8699	43260	26354
8700	43265	26349
8701	43269	26343
8702	43274	26338
8703	43279	26333
8704	43284	26328
8705	43288	26323
8706	43293	26318
8707	43298	26313
8708	43303	26308
8709	43308	26303
8710	43312	26298
8711	43317	26292
8712	43322	26287
8713	43326	26282
8714	43331	26277
8715	43336	26272
8716	43340	26266
8717	43344	26261
8718	43349	26256
8719	43354	26251
8720	43358	26246
8721	43363	26240
8722	43368	26236
8723	43373	26230
8724	43377	26225
8725	43382	26220
8726	43387	26215
8727	43392	26210
8728	43396	26205
8729	43401	26199
8730	43406	26195
8731	43412	26190
8732	43417	26185
8733	43422	26180
8734	43427	26175
8735	43431	26170
8736	43436	26165
8737	43441	26160
8738	43446	26155
8739	43451	26150
8740	43455	26144
8741	43460	26139
8742	43465	26134
8743	43470	26129
8744	43475	26124
8745	43479	26119
8746	43484	26114
8747	43488	26109
8748	43493	26104
8749	43499	26099
8750	43504	26094
8751	43509	26089
8752	43514	26084
8753	43518	26079
8754	43523	26074
8755	43528	26069
8756	43533	26064
8757	43537	26058
8758	43542	26053
8759	43546	26048
8760	43553	26044
8761	43558	26039
8762	43565	26035
8763	43570	26030
8764	43575	26026
8765	43581	26021
8766	43586	26016
8767	43591	26011
8768	43595	26006
8769	43600	26001
8770	43604	25995
8771	43609	25990
8772	43614	25985
8773	43618	25980
8774	43623	25975
8775	43628	25970
8776	43633	25965
8777	43637	25959
8778	43642	25954
8779	43646	25949
8780	43651	25944
8781	43655	25938
8782	43660	25933
8783	43664	25928
8784	43670	25923
8785	43674	25918
8786	43680	25913
8787	43684	25908
8788	43689	25903
8789	43694	25898
8790	43699	25893
8791	43704	25888
8792	43709	25883
8793	43713	25878
8794	43718	25873
8795	43722	25867
8796	43727	25862
8797	43732	25857
8798	43737	25852
8799	43742	25847
8800	43747	25842
8801	43752	25837
8802	43757	25832
8803	43762	25828
8804	43767	25822
8805	43772	25817
8806	43776	25812
8807	43781	25807
8808	43786	25802
8809	43790	25797
8810	43795	25791
8811	43799	25786
8812	43804	25781
8813	43809	25776
8814	43813	25771
8815	43818	25766
8816	43823	25761
8817	43827	25755
8818	43832	25750
8819	43837	25745
8820	43841	25740
8821	43846	25735
8822	43851	25730
8823	43855	25724
8824	43860	25719
8825	43864	25714
8826	43868	25709
8827	43873	25703
8828	43877	25698
8829	43882	25693
8830	43887	25688
8831	43891	25682
8832	43895	25677
8833	43899	25672
8834	43904	25666
8835	43909	25661
8836	43913	25656
8837	43918	25651
8838	43923	25646
8839	43927	25641
8840	43932	25635
8841	43937	25630
8842	43941	25625
8843	43946	25620
8844	43951	25615
8845	43955	25610
8846	43960	25605
8847	43964	25599
8848	43969	25594
8849	43973	25589
8850	43978	25584
8851	43983	25578
8852	43987	25573
8853	43992	25568
8854	43997	25563
8855	44001	25558
8856	44006	25553
8857	44010	25547
8858	44015	25543
8859	44020	25538
8860	44025	25532
8861	44029	25527
8862	44035	25522
8863	44040	25517
8864	44044	25512
8865	44049	25507
8866	44053	25502
8867	44058	25497
8868	44063	25491
8869	44067	25486
8870	44072	25481
8871	44077	25476
8872	44082	25471
8873	44086	25466
8874	44092	25461
8875	44097	25456
8876	44102	25452
8877	44107	25447
8878	44112	25442
8879	44117	25437
8880	44122	25432
8881	44127	25427
8882	44131	25421
8883	44135	25416
8884	44140	25411
8885	44144	25405
