iter	Logloss
3102	0.03674093802
3103	0.0367283547
3104	0.03669498895
3105	0.03668420137
3106	0.03666400632
3107	0.03665720299
3108	0.03661500865
3109	0.03660017167
3110	0.03658574418
3111	0.03657942385
3112	0.03657355844
3113	0.03656220831
3114	0.03655743405
3115	0.03655094546
3116	0.03653232799
3117	0.03651671459
3118	0.03651328825
3119	0.03649621343
3120	0.03649023466
3121	0.03648500838
3122	0.03647260204
3123	0.03645388395
3124	0.03642448869
3125	0.03642158368
3126	0.03640022
3127	0.03639787437
3128	0.03639124808
3129	0.03636815396
3130	0.03633758366
3131	0.03631886911
3132	0.03631265145
3133	0.03630722638
3134	0.03630007471
3135	0.03627938381
3136	0.03627189348
3137	0.03625964235
3138	0.03625676825
3139	0.03625302648
3140	0.0362491886
3141	0.03623913317
3142	0.03623063562
3143	0.03620994954
3144	0.03618900373
3145	0.03618305341
3146	0.03617813594
3147	0.03616178465
3148	0.03614148477
3149	0.03613187189
3150	0.03611869751
3151	0.03610971888
3152	0.03610468131
3153	0.03609919428
3154	0.03609377062
3155	0.03608985646
3156	0.03605916136
3157	0.0360425464
3158	0.03602925174
3159	0.03602423874
3160	0.03602022915
3161	0.03598130149
3162	0.03597890406
3163	0.03596732067
3164	0.03595638508
3165	0.03595221326
3166	0.03591899912
3167	0.0359138783
3168	0.03590787396
3169	0.03590520273
3170	0.03588719547
3171	0.03585473448
3172	0.03583102896
3173	0.03582617863
3174	0.0357842999
3175	0.03576628173
3176	0.03576057806
3177	0.03575078258
3178	0.0357300793
3179	0.03571500707
3180	0.03570715258
3181	0.035706106
3182	0.03569900796
3183	0.0356764209
3184	0.03566421292
3185	0.03565106648
3186	0.03564635076
3187	0.03563901543
3188	0.03561924698
3189	0.03560308255
3190	0.03556777168
3191	0.03555659237
3192	0.03553919535
3193	0.03551100152
3194	0.03549651463
3195	0.03548399968
3196	0.03546004586
3197	0.03544405523
3198	0.03543018419
3199	0.03542708485
3200	0.0354162126
3201	0.03540199551
3202	0.03537417571
3203	0.0353584502
3204	0.03534700997
3205	0.03532015985
3206	0.03530834597
3207	0.03529647646
3208	0.03527286373
3209	0.03524709521
3210	0.03524164323
3211	0.0352416221
3212	0.03522949653
3213	0.03522650844
3214	0.03522400246
3215	0.03522210973
3216	0.03521153907
3217	0.03519309236
3218	0.03516668517
3219	0.03514522453
3220	0.0351245001
3221	0.03511671855
3222	0.03509891919
3223	0.03509891841
3224	0.03508741118
3225	0.0350811483
3226	0.03507646125
3227	0.03504254002
3228	0.03503169737
3229	0.03501502268
3230	0.03499126496
3231	0.03497195564
3232	0.03495556085
3233	0.03493695535
3234	0.03490887093
3235	0.03483426606
3236	0.03483018332
3237	0.03480787408
3238	0.03478684439
3239	0.03477130645
3240	0.03475044191
3241	0.03472386478
3242	0.03472308569
3243	0.03470063546
3244	0.03468554558
3245	0.03467402786
3246	0.03466130301
3247	0.03465828036
3248	0.03464644325
3249	0.03464308227
3250	0.03462432658
3251	0.03460185544
3252	0.03459928897
3253	0.03459646407
3254	0.03457363535
3255	0.03455974842
3256	0.03455948907
3257	0.03453945152
3258	0.03453076541
3259	0.03450902073
3260	0.03450900755
3261	0.03450594646
3262	0.03448185015
3263	0.03441165552
3264	0.03438683081
3265	0.03437435178
3266	0.03436028033
3267	0.03434993533
3268	0.03432967135
3269	0.03430581378
3270	0.03429708106
3271	0.03427873141
3272	0.03426094834
3273	0.03424708496
3274	0.03422784169
3275	0.03422662473
3276	0.0341998271
3277	0.03418561633
3278	0.03416686222
3279	0.03415459517
3280	0.03413756429
3281	0.03413350224
3282	0.03413349044
3283	0.03412973986
3284	0.03410575597
3285	0.03408495042
3286	0.03407087472
3287	0.03405630129
3288	0.03404649673
3289	0.03404171706
3290	0.03400365577
3291	0.03398028291
3292	0.0339687208
3293	0.03396571983
3294	0.03396425013
3295	0.03395012247
3296	0.03393188683
3297	0.0339158794
3298	0.03390558542
3299	0.03390312815
3300	0.03389369293
3301	0.03389276102
3302	0.03386086509
3303	0.03384318973
3304	0.03382752475
3305	0.03380506553
3306	0.033789984
3307	0.03377400584
3308	0.03377078086
3309	0.03376685778
3310	0.0337499179
3311	0.03374271374
3312	0.0337340437
3313	0.0337182085
3314	0.03370845531
3315	0.03369866693
3316	0.03369434594
3317	0.03369126452
3318	0.03368655642
3319	0.03366965894
3320	0.03366154033
3321	0.03365978401
3322	0.03364226264
3323	0.03360958809
3324	0.03358952032
3325	0.03357885428
3326	0.03356688712
3327	0.03356361369
3328	0.0335586918
3329	0.03353746771
3330	0.03351602155
3331	0.03349900825
3332	0.03349652768
3333	0.03348778797
3334	0.03345386153
3335	0.03342610538
3336	0.03342349721
3337	0.03341298111
3338	0.03340515981
3339	0.03338692939
3340	0.03337176326
3341	0.03334922642
3342	0.0333455378
3343	0.0333326589
3344	0.03329264391
3345	0.03324932688
3346	0.03323132462
3347	0.03320398104
3348	0.03317884124
3349	0.03315116928
3350	0.03314167482
3351	0.03313183129
3352	0.03309785855
3353	0.03307337847
3354	0.03305926834
3355	0.03305154641
3356	0.03303102166
3357	0.03301894816
3358	0.03300614296
3359	0.03300113058
3360	0.03298851888
3361	0.03297858753
3362	0.0329739097
3363	0.03297001568
3364	0.03295915534
3365	0.03295174664
3366	0.03293674757
3367	0.0329142604
3368	0.03289408476
3369	0.03289301395
3370	0.03288883196
3371	0.03286969673
3372	0.03286289047
3373	0.0328473104
3374	0.03284439801
3375	0.0328207837
3376	0.03281843919
3377	0.03281041275
3378	0.03281030641
3379	0.03280816432
3380	0.03279836476
3381	0.03279342981
3382	0.0327906774
3383	0.03277289276
3384	0.03277005621
3385	0.0327503235
3386	0.03274636366
3387	0.03274365199
3388	0.03274097509
3389	0.03273593616
3390	0.03273308647
3391	0.03270700698
3392	0.03268753918
3393	0.03267618721
3394	0.03264530077
3395	0.03263680505
3396	0.03263363332
3397	0.03261040657
3398	0.03259969135
3399	0.03258695262
3400	0.03258334407
3401	0.03257370131
3402	0.0325642693
3403	0.03255941984
3404	0.03255634048
3405	0.03255224752
3406	0.03251713062
3407	0.03251351959
3408	0.03249520878
3409	0.03247542736
3410	0.03245855397
3411	0.0324415856
3412	0.03243551173
3413	0.03242416146
3414	0.03238700099
3415	0.03237018784
3416	0.03235554219
3417	0.03234600332
3418	0.03231670723
3419	0.0323104426
3420	0.03230553845
3421	0.03227711839
3422	0.03226746848
3423	0.0322548876
3424	0.03221739202
3425	0.03220435233
3426	0.03219510958
3427	0.03218764649
3428	0.03217842534
3429	0.03216383536
3430	0.03216237962
3431	0.03214864995
3432	0.03213872277
3433	0.03212997785
3434	0.03212392562
3435	0.03210876522
3436	0.03210371718
3437	0.03209357938
3438	0.03208271497
3439	0.03204432562
3440	0.0320358075
3441	0.03203166435
3442	0.03202601084
3443	0.03201238874
3444	0.03200089564
3445	0.03199600424
3446	0.03199191291
3447	0.0319704202
3448	0.03196814142
3449	0.03195802899
3450	0.03195531265
3451	0.03194467374
3452	0.03193727075
3453	0.03193237224
3454	0.03190170637
3455	0.03185328899
3456	0.03184780196
3457	0.03183134705
3458	0.03181854026
3459	0.03180261838
3460	0.03179923142
3461	0.03177018297
3462	0.03176145899
3463	0.0317519788
3464	0.03174416683
3465	0.03173035422
3466	0.03169609498
3467	0.03168177972
3468	0.03167392168
3469	0.03166138928
3470	0.03165097037
3471	0.03164245267
3472	0.03162668498
3473	0.03161684284
3474	0.03160507568
3475	0.03159102092
3476	0.03157660273
3477	0.03153488051
3478	0.03152645071
3479	0.03152101059
3480	0.03151949378
3481	0.03151813561
3482	0.03149659
3483	0.03147959783
3484	0.03144553487
3485	0.03139986122
3486	0.03138501999
3487	0.03137645717
3488	0.03136027593
3489	0.03135924962
3490	0.03134797712
3491	0.03132114954
3492	0.03132040792
3493	0.03131601262
3494	0.03130932745
3495	0.03130318359
3496	0.03128054068
3497	0.03126786497
3498	0.0312288039
3499	0.03121981084
3500	0.03120593449
3501	0.03119521987
3502	0.03117691496
3503	0.03115542137
3504	0.03115458006
3505	0.03113515133
3506	0.03112480834
3507	0.03110105723
3508	0.03108400829
3509	0.03106201598
3510	0.03105150506
3511	0.03104412203
3512	0.03103316461
3513	0.03103105222
3514	0.03101895069
3515	0.03100055812
3516	0.03099271423
3517	0.03097952771
3518	0.03096984241
3519	0.03096318296
3520	0.03095808511
3521	0.03095114725
3522	0.03093397248
3523	0.03093044998
3524	0.0309247397
3525	0.03091429749
3526	0.03090945595
3527	0.03088259445
3528	0.03087309394
3529	0.03086849288
3530	0.03085071404
3531	0.03084307213
3532	0.0308319793
3533	0.03081136602
3534	0.03080204156
3535	0.03079669452
3536	0.03076977275
3537	0.03075144948
3538	0.03073767844
3539	0.03072642351
3540	0.0307047505
3541	0.0306972141
3542	0.03069326569
3543	0.03068379203
3544	0.03066854879
3545	0.0306620745
3546	0.03065462072
3547	0.03064705939
3548	0.03064448081
3549	0.03062523349
3550	0.03061499932
3551	0.03061025611
3552	0.03059762948
3553	0.03058020927
3554	0.03057152787
3555	0.0305699707
3556	0.03056200872
3557	0.03053466559
3558	0.03051549714
3559	0.03050951035
3560	0.03050059393
3561	0.03049746461
3562	0.03048950014
3563	0.03047757812
3564	0.03046503263
3565	0.03043821705
3566	0.03043693997
3567	0.03043363635
3568	0.03041255409
3569	0.03040236412
3570	0.03039305506
3571	0.03038583658
3572	0.03038580755
3573	0.03038397868
3574	0.03037657733
3575	0.03034160345
3576	0.03032646293
3577	0.0303014399
3578	0.03029281799
3579	0.0302892714
3580	0.03025571493
3581	0.03023690997
3582	0.03022582184
3583	0.03021870712
3584	0.03020707388
3585	0.03018812223
3586	0.03015842428
3587	0.0301532527
3588	0.0301407802
3589	0.03011315384
3590	0.03010478716
3591	0.03009393953
3592	0.03008439832
3593	0.0300734345
3594	0.03006112337
3595	0.03005539419
3596	0.03005093204
3597	0.03005085593
3598	0.03002452419
3599	0.03001326084
3600	0.03000669737
3601	0.02999328236
3602	0.02996503975
3603	0.02995895396
3604	0.02994767319
3605	0.02992616369
3606	0.02991902818
3607	0.02990193519
3608	0.02988359366
3609	0.02986158366
3610	0.02985064971
3611	0.02983942912
3612	0.02981580252
3613	0.02980797429
3614	0.02979894521
3615	0.02978732913
3616	0.02977635471
3617	0.02976259211
3618	0.02975732909
3619	0.02974877818
3620	0.02973682142
3621	0.02972537852
3622	0.02970826203
3623	0.02968267052
3624	0.02967345952
3625	0.02965475826
3626	0.02963563637
3627	0.02962641515
3628	0.02960980077
3629	0.02959887824
3630	0.02958761173
3631	0.02957766806
3632	0.02956587517
3633	0.02954815251
3634	0.02953672634
3635	0.02953082601
3636	0.02952153482
3637	0.02951742239
3638	0.02949921389
3639	0.02948362108
3640	0.02947200675
3641	0.02945919044
3642	0.02944241283
3643	0.02943536644
3644	0.02941920848
3645	0.02938895229
3646	0.02937972842
3647	0.0293774908
3648	0.02937737939
3649	0.02937281765
3650	0.02935804782
3651	0.02934025032
3652	0.0293378708
3653	0.02931624558
3654	0.02931050198
3655	0.02927351658
3656	0.0292618933
3657	0.02925652174
3658	0.02924660224
3659	0.0292393246
3660	0.02922102773
3661	0.02921640262
3662	0.02920973551
3663	0.02919553069
3664	0.02918214409
3665	0.02916748476
3666	0.0291609229
3667	0.02914170414
3668	0.02913235246
3669	0.02912536996
3670	0.02911579619
3671	0.02910773951
3672	0.02908444418
3673	0.02905591578
3674	0.0290350625
3675	0.02900775632
3676	0.02900290214
3677	0.0289941641
3678	0.02898499902
3679	0.02897674496
3680	0.02895323316
3681	0.02894328706
3682	0.02892570653
3683	0.02889152667
3684	0.02887078459
3685	0.02886869587
3686	0.02886696191
3687	0.02886221971
3688	0.02886220511
3689	0.02885762037
3690	0.02884903048
3691	0.02883573838
3692	0.02883117811
3693	0.02880990018
3694	0.02879485793
3695	0.02879442912
3696	0.02879119608
3697	0.02877965208
3698	0.02877854759
3699	0.02876956598
3700	0.0287651141
3701	0.02876041943
3702	0.02875170286
3703	0.02874891249
3704	0.02873722513
3705	0.02871851115
3706	0.02870872762
3707	0.02870599322
3708	0.02870107339
3709	0.02869288994
3710	0.02868531831
3711	0.02866781466
3712	0.02866557761
3713	0.02866270489
3714	0.02865153457
3715	0.02863038551
3716	0.02863038522
3717	0.02862728791
3718	0.02862000394
3719	0.02861421951
3720	0.02860407017
3721	0.02859528568
3722	0.02859128303
3723	0.02858633583
3724	0.02858305367
3725	0.02855053003
3726	0.02853918693
3727	0.02852622951
3728	0.02852371842
3729	0.02851523876
3730	0.02851219328
3731	0.02850329627
3732	0.02848071306
3733	0.02848066188
3734	0.02847884803
3735	0.02846298937
3736	0.02845939673
3737	0.02845476062
3738	0.02845334707
3739	0.02844405182
3740	0.02842632652
3741	0.0284179338
3742	0.02841194112
3743	0.02840598321
3744	0.02837847611
3745	0.02837813303
3746	0.02837240647
3747	0.02836529133
3748	0.02835404993
3749	0.0283524395
3750	0.02832654539
3751	0.0283117614
3752	0.02830012513
3753	0.02827296204
3754	0.02824423891
3755	0.0282323448
3756	0.02821279426
3757	0.02820838601
3758	0.02817459777
3759	0.02814580842
3760	0.02813899475
3761	0.02812926525
3762	0.0281210757
3763	0.02811949217
3764	0.0281189201
3765	0.02810428025
3766	0.02809314999
3767	0.02808485633
3768	0.02808037171
3769	0.02808036714
3770	0.02807775052
3771	0.02807450375
3772	0.02806825369
3773	0.02806688648
3774	0.02803354313
3775	0.02803120422
3776	0.02803007639
3777	0.02802699097
3778	0.02802403162
3779	0.02800196002
3780	0.02799942147
3781	0.0279853541
3782	0.02796984588
3783	0.02796431818
3784	0.02795836111
3785	0.02792325772
3786	0.02791760392
3787	0.02789268404
3788	0.02788419361
3789	0.02788313898
3790	0.02787023983
3791	0.02786104499
3792	0.02785596403
3793	0.02785187335
3794	0.02784891693
3795	0.02783826757
3796	0.0278319145
3797	0.02782331284
3798	0.02781155095
3799	0.02780245249
3800	0.02780019029
3801	0.02778527003
3802	0.02777997288
3803	0.02775867895
3804	0.02774714652
3805	0.02774270477
3806	0.02773535723
3807	0.02772379253
3808	0.02771760841
3809	0.02771016644
3810	0.02767414047
3811	0.02765726882
3812	0.02765203176
3813	0.02763767124
3814	0.02762913136
3815	0.02762123873
3816	0.02761454229
3817	0.02761097065
3818	0.02759309339
3819	0.02757853318
3820	0.02757456727
3821	0.02756302966
3822	0.02754626583
3823	0.02753399042
3824	0.02753288343
3825	0.02751886783
3826	0.02750859059
3827	0.02749513833
3828	0.02747578877
3829	0.02745130322
3830	0.02742278854
3831	0.02740997399
3832	0.02739814449
3833	0.02738246326
3834	0.02736475789
3835	0.02736044216
3836	0.02736036653
3837	0.02735889253
3838	0.02735763997
3839	0.0273387206
3840	0.02733199649
3841	0.0273166833
3842	0.02730277406
3843	0.02727615168
3844	0.02726343335
3845	0.02725107681
3846	0.02722684466
3847	0.0272131244
3848	0.02720792512
3849	0.02720374652
3850	0.02719718963
3851	0.02718886188
3852	0.02718439465
3853	0.02715171266
3854	0.02714949462
3855	0.02713738666
3856	0.02713149536
3857	0.02712911155
3858	0.0271225891
3859	0.02711341007
3860	0.02710673393
3861	0.02710657802
3862	0.02709581736
3863	0.02708636215
3864	0.02708229128
3865	0.02708034249
3866	0.02706843735
3867	0.0270614801
3868	0.02705024175
3869	0.02704213969
3870	0.02703260696
3871	0.02702171321
3872	0.02701548674
3873	0.02700447712
3874	0.02699904221
3875	0.02699378799
3876	0.02697802991
3877	0.0269715735
3878	0.02695325647
3879	0.02694044859
3880	0.02692845163
3881	0.02692475046
3882	0.02691577089
3883	0.02691376046
3884	0.0269043511
3885	0.02688944307
3886	0.02688871867
3887	0.02687931496
3888	0.02687092953
3889	0.02683647756
3890	0.02682753532
3891	0.02682661971
3892	0.02682505751
3893	0.02681112606
3894	0.02680877668
3895	0.02679843763
3896	0.02678644585
3897	0.02677651911
3898	0.02677081374
3899	0.02676400996
3900	0.02674490311
3901	0.02674254505
3902	0.02674060075
3903	0.02673633588
3904	0.02673144188
3905	0.0267313755
3906	0.02671490702
3907	0.0267110129
3908	0.02670723373
3909	0.02669819488
3910	0.02667992107
3911	0.02667579201
3912	0.02665152457
3913	0.02662928165
3914	0.02660162365
3915	0.02659109486
3916	0.02658251258
3917	0.0265774994
3918	0.02656740739
3919	0.02655968139
3920	0.02655248494
3921	0.02654930868
3922	0.02652553095
3923	0.02651548537
3924	0.02650735656
3925	0.02650495039
3926	0.02649928755
3927	0.02648923682
3928	0.02646821474
3929	0.0264625936
3930	0.02645752429
3931	0.02645361608
3932	0.02644316946
3933	0.02642580255
3934	0.0264254877
3935	0.02641854769
3936	0.02641594537
3937	0.02640754621
3938	0.02640753762
3939	0.02639796213
3940	0.02638907806
3941	0.02638425711
3942	0.02637217347
3943	0.02635723298
3944	0.02634974259
3945	0.02632264899
3946	0.02631524844
3947	0.02630515144
3948	0.02629925022
3949	0.02629205867
3950	0.02628684566
3951	0.0262813354
3952	0.02627459654
3953	0.02626922712
3954	0.02625765519
3955	0.02625546502
3956	0.02624786004
3957	0.02623892781
3958	0.02623554867
3959	0.02621377767
3960	0.02619157199
3961	0.02618070705
3962	0.0261665963
3963	0.02615844942
3964	0.02615350538
3965	0.02615172575
3966	0.02614367479
3967	0.02613124255
3968	0.02612253159
3969	0.02611926354
3970	0.0260845054
3971	0.02608298683
3972	0.0260759628
3973	0.02605475302
3974	0.02605475128
3975	0.02605253838
3976	0.0260469553
3977	0.02603379748
3978	0.02603260737
3979	0.02602865271
3980	0.02602323078
3981	0.02600096755
3982	0.02599991708
3983	0.02599741872
3984	0.02598768277
3985	0.02597724717
3986	0.02597075475
3987	0.02593689212
3988	0.02592150454
3989	0.02591729686
3990	0.02591388213
3991	0.02591147594
3992	0.02590216755
3993	0.02589618458
3994	0.02589115008
3995	0.02588447056
3996	0.0258808548
3997	0.02587396271
3998	0.025857377
3999	0.02584906144
4000	0.02584000637
4001	0.02583659515
4002	0.02581050621
4003	0.02579934585
4004	0.02579710921
4005	0.02578220458
4006	0.02577636208
4007	0.02577063958
4008	0.0257588005
4009	0.02574671965
4010	0.02574033265
4011	0.02573228141
4012	0.02572374071
4013	0.02571620676
4014	0.02570892764
4015	0.02567007874
4016	0.02566141814
4017	0.02565575124
4018	0.02565060184
4019	0.02564160546
4020	0.02563655858
4021	0.02563325326
4022	0.0256234402
4023	0.02560929742
4024	0.02560389357
4025	0.02559807554
4026	0.02559497376
4027	0.02558389298
4028	0.02556205619
4029	0.02554100447
4030	0.02553093979
4031	0.02552630344
4032	0.0255103432
4033	0.02549355477
4034	0.02547875714
4035	0.02547645846
4036	0.0254646132
4037	0.02546250655
4038	0.02545801704
4039	0.02545400824
4040	0.02544532674
4041	0.0254360131
4042	0.02543032043
4043	0.02541880602
4044	0.02539925497
4045	0.02539307954
4046	0.02539091729
4047	0.02537774469
4048	0.0253577399
4049	0.02535758589
4050	0.02535624439
4051	0.02535143986
4052	0.02534813387
4053	0.02534812966
4054	0.02534704982
4055	0.02534527633
4056	0.02532649269
4057	0.02531250094
4058	0.02531181132
4059	0.02530557073
4060	0.02530343524
4061	0.02529920443
4062	0.02529107809
4063	0.02528514718
4064	0.025278351
4065	0.02527326172
4066	0.02526451524
4067	0.02525748854
4068	0.02524541126
4069	0.02523987854
4070	0.02523312031
4071	0.02522696026
4072	0.02521795143
4073	0.0252087372
4074	0.02520456125
4075	0.02519108304
4076	0.02519016238
4077	0.02518499436
4078	0.02518050755
4079	0.02517563493
4080	0.02515640476
4081	0.02515147863
4082	0.02513811001
4083	0.02512985889
4084	0.02512821047
4085	0.02512429354
4086	0.02511570477
4087	0.02511339921
4088	0.02510847768
4089	0.02509250441
4090	0.02509095882
4091	0.02508905906
4092	0.02507580976
4093	0.02506796629
4094	0.02505433142
4095	0.0250378749
4096	0.02503253992
4097	0.02502590182
4098	0.02501799098
4099	0.02499479709
4100	0.02498489671
4101	0.02497262876
4102	0.02496800413
4103	0.02494564155
4104	0.0249355081
4105	0.0249336618
4106	0.02493328079
4107	0.02492860836
4108	0.02491900553
4109	0.02491448292
4110	0.0249116764
4111	0.02490884261
4112	0.02489747949
4113	0.0248875229
4114	0.02488751102
4115	0.02488659222
4116	0.02488332262
4117	0.02488331043
4118	0.02487909944
4119	0.02487342514
4120	0.02485071419
4121	0.02483956511
4122	0.02482709499
4123	0.0248152919
4124	0.02480255381
4125	0.02479801108
4126	0.02479470973
4127	0.02479028476
4128	0.02478631801
4129	0.02477856027
4130	0.02477099641
4131	0.02476621782
4132	0.02476291794
4133	0.02475201665
4134	0.02474280621
4135	0.02473091679
4136	0.02472911166
4137	0.02469892235
4138	0.02468688451
4139	0.02467030428
4140	0.02466792612
4141	0.02466713074
4142	0.02465751101
4143	0.02465480646
4144	0.0246507268
4145	0.02464126922
4146	0.02462120228
4147	0.02461753326
4148	0.02461550085
4149	0.02460060983
4150	0.02459212475
4151	0.02458902885
4152	0.02457943281
4153	0.02456654149
4154	0.02453981482
4155	0.02452985314
4156	0.02452269961
4157	0.02450184356
4158	0.02449171872
4159	0.02448158979
4160	0.02447797132
4161	0.02446338856
4162	0.0244606131
4163	0.02445772994
4164	0.02445557726
4165	0.02444938229
4166	0.02444359827
4167	0.02442893448
4168	0.02441117676
4169	0.02441029289
4170	0.02440837014
4171	0.02439153944
4172	0.02438828779
4173	0.02438092116
4174	0.02436430033
4175	0.02436167682
4176	0.02433988209
4177	0.02432453478
4178	0.02431546283
4179	0.02430873863
4180	0.02429968466
4181	0.02429237426
4182	0.02428600456
4183	0.02428009025
4184	0.02427307665
4185	0.02425959664
4186	0.02425955499
4187	0.02425210981
4188	0.02423330256
4189	0.02422281232
4190	0.02422278877
4191	0.02422085718
4192	0.02420852101
4193	0.02419121834
4194	0.02418806275
4195	0.02417990006
4196	0.02414480807
4197	0.02413267653
4198	0.02412924977
4199	0.02410757964
4200	0.02410529766
4201	0.02410526513
4202	0.02410219037
4203	0.0240895694
4204	0.02408538804
4205	0.024075213
4206	0.02407014339
4207	0.02406220155
4208	0.02405489618
4209	0.02405243412
4210	0.0240401647
4211	0.02402462628
4212	0.02402008539
4213	0.02401969332
4214	0.02401221602
4215	0.02400687738
4216	0.02400012578
4217	0.02399190736
4218	0.02399034356
4219	0.02397606198
4220	0.02396180737
4221	0.02396074824
4222	0.02394941639
4223	0.02393855752
4224	0.02393041032
4225	0.02392801263
4226	0.02392627016
4227	0.02392174174
4228	0.02391601908
4229	0.02391334695
4230	0.02391250967
4231	0.02390471971
4232	0.02389836553
4233	0.02388998274
4234	0.02387638647
4235	0.02385980085
4236	0.02385658732
4237	0.02385518882
4238	0.02384818646
4239	0.02384683458
4240	0.02382204124
4241	0.0238143167
4242	0.02381215626
4243	0.02381039032
4244	0.02380481776
4245	0.02378948184
4246	0.0237865222
4247	0.02378450808
4248	0.02376784518
4249	0.02376255681
4250	0.02376049944
4251	0.02375653725
4252	0.02374918334
4253	0.02373993417
4254	0.02373274566
4255	0.02372283619
4256	0.02371922848
4257	0.02371082801
4258	0.02370557665
4259	0.02369835764
4260	0.02369474488
4261	0.02368451789
4262	0.02367155974
4263	0.02366066547
4264	0.02364430349
4265	0.02364085743
4266	0.02363068233
4267	0.02361297588
4268	0.02359514687
4269	0.02359136943
4270	0.02357869821
4271	0.02357053133
4272	0.0235581077
4273	0.02353965464
4274	0.02352924691
4275	0.02351886061
4276	0.02351822674
4277	0.02351783442
4278	0.02351401685
4279	0.02350743439
4280	0.02350429825
4281	0.0235006457
4282	0.02349458459
4283	0.0234833115
4284	0.02348104334
4285	0.02347338423
4286	0.02346695666
4287	0.02346577593
4288	0.02346482644
4289	0.02346086147
4290	0.02345595133
4291	0.02344987688
4292	0.02344370305
4293	0.02343724091
4294	0.02341427189
4295	0.02338597536
4296	0.02337250643
4297	0.02336723885
4298	0.02336316162
4299	0.02335238641
4300	0.02334671313
4301	0.0233382587
4302	0.02332727286
4303	0.02332070512
4304	0.02329437062
4305	0.02325503687
4306	0.02324911711
4307	0.02324170187
4308	0.02323875195
4309	0.0232367508
4310	0.02323674759
4311	0.02323199525
4312	0.02322006892
4313	0.02319486976
4314	0.02318605603
4315	0.02316894761
4316	0.02316073075
4317	0.02315660316
4318	0.02315589398
4319	0.02314468724
4320	0.02314431055
4321	0.02314048872
4322	0.02313701289
4323	0.02313625816
4324	0.02311957609
4325	0.0231110142
4326	0.02311092534
4327	0.02310980143
4328	0.02309848156
4329	0.02309202448
4330	0.02306909228
4331	0.02305273507
4332	0.02304256073
4333	0.02303693928
4334	0.02303266897
4335	0.0230245794
4336	0.02300870193
4337	0.02300365945
4338	0.02299666809
4339	0.02298553829
4340	0.02297701508
4341	0.02297153051
4342	0.02296573466
4343	0.02294558993
4344	0.02293521465
4345	0.02292880586
4346	0.0229255983
4347	0.02292229984
4348	0.02291557011
4349	0.02290973866
4350	0.02290189893
4351	0.02288950219
4352	0.02288287554
4353	0.02288287191
4354	0.02287796471
4355	0.02287786206
4356	0.02287323991
4357	0.02286966539
4358	0.02285965898
4359	0.0228596274
4360	0.02285602031
4361	0.02284909931
4362	0.02284612279
4363	0.02283740926
4364	0.02283502156
4365	0.02282845839
4366	0.02281947043
4367	0.02281515189
4368	0.02281268825
4369	0.02280488133
4370	0.02279176665
4371	0.02278618135
4372	0.02277917844
4373	0.02277759714
4374	0.02275712083
4375	0.02275219464
4376	0.02274172074
4377	0.02273704157
4378	0.0227355449
4379	0.02272740527
4380	0.02272097675
4381	0.02270593697
4382	0.02268758213
4383	0.02268202753
4384	0.02266763193
4385	0.02266594475
4386	0.02266591722
4387	0.02266591673
4388	0.02266400711
4389	0.02266398453
4390	0.02266328694
4391	0.02265871156
4392	0.02263333957
4393	0.02262168177
4394	0.02261593602
4395	0.02261212559
4396	0.02260720978
4397	0.02259910967
4398	0.02259318791
4399	0.02258380538
4400	0.02257611364
4401	0.02256638793
4402	0.02254167513
4403	0.02253674869
4404	0.022524448
4405	0.02251428725
4406	0.02249579276
4407	0.0224658
4408	0.02245179805
4409	0.02243841939
4410	0.02243284577
4411	0.02243281106
4412	0.02242595149
4413	0.02242417289
4414	0.02240757255
4415	0.02239369362
4416	0.02239172689
4417	0.02238956932
4418	0.02238650457
4419	0.02236787796
4420	0.02232118194
4421	0.02232116552
4422	0.02231444721
4423	0.022313171
4424	0.02230792758
4425	0.02230213426
4426	0.02229765121
4427	0.02228567964
4428	0.02228250172
4429	0.02227732413
4430	0.0222743089
4431	0.02227071197
4432	0.02226794747
4433	0.0222656202
4434	0.02225971168
4435	0.0222549471
4436	0.0222460236
4437	0.02222544808
4438	0.02221277123
4439	0.02221144526
4440	0.02220882652
4441	0.02220133893
4442	0.02219200803
4443	0.02218889337
4444	0.02218347473
4445	0.02217713397
4446	0.02217711427
4447	0.02216983636
4448	0.02216667577
4449	0.02214964467
4450	0.02213805763
4451	0.02213079162
4452	0.02213076855
4453	0.02212519228
4454	0.02209570924
4455	0.0220595552
4456	0.02204190648
4457	0.02204190527
4458	0.022041901
4459	0.02204079051
4460	0.02200579195
4461	0.02199211109
4462	0.02196776097
4463	0.0219630064
4464	0.02195762579
4465	0.02195443633
4466	0.02195269149
4467	0.02194641681
4468	0.02192986988
4469	0.02192811196
4470	0.02192311225
4471	0.0219199693
4472	0.02191909416
4473	0.02191366643
4474	0.02190320109
4475	0.0218997565
4476	0.02188647618
4477	0.02187884352
4478	0.02187559613
4479	0.02186829171
4480	0.02186424084
4481	0.02185044792
4482	0.0218488593
4483	0.02182127879
4484	0.0218036522
4485	0.02178252859
4486	0.02177793034
4487	0.02176023031
4488	0.0217495403
4489	0.02174711817
4490	0.02174031352
4491	0.02173586814
4492	0.02172720282
4493	0.02172717926
4494	0.02172406349
4495	0.02172404719
4496	0.02172404216
4497	0.0217232741
4498	0.02172161078
4499	0.02171664268
4500	0.02170702159
4501	0.021705353
